84,91,234,28,94,42
92,100,151,255,73,100
90,95,142,58,66,51
55,55,134,32,56,30
71,69,129,52,84,87
87,99,120,45,60,48
58,72,107,255,50,90
40,42,103,255,39,76
70,100,102,255,85,100
52,78,77,27,41,37
21,23,73,25,24,13
27,49,71,23,32,79
25,26,72,27,69,15
51,44,230,24,83,21
74,85,255,26,87,40
100,100,139,35,92,46
100,100,255,32,100,47
72,68,72,23,51,32
18,19,68,22,24,12
39,32,207,23,81,21
79,72,74,56,89,37
39,46,60,50,27,29
17,17,57,48,20,19
13,15,55,45,19,16
22,19,54,48,20,17
14,15,52,44,17,15
16,19,51,42,18,17
13,16,50,40,15,15
12,13,48,46,16,15
14,17,47,41,16,16
14,17,46,41,15,15
18,19,45,38,16,15
20,23,44,39,17,18
13,14,43,37,17,13
17,16,42,37,15,14
17,19,41,37,15,12
17,20,40,36,16,16
20,18,39,36,16,15
19,16,38,35,15,14
16,19,38,35,16,16
13,14,37,33,14,15
13,15,36,33,12,13
46,41,172,36,69,23
84,97,255,255,93,100
73,100,255,255,94,100
68,100,237,31,86,47
87,76,237,255,96,37
94,100,255,130,100,100
100,100,255,255,100,100
92,82,255,98,43,55
39,48,255,93,76,41
75,79,255,82,70,50
57,80,140,79,49,50
58,92,86,255,42,96
68,100,82,65,44,55
65,74,80,51,86,41
42,38,71,49,36,25
19,18,67,62,23,18
21,23,64,46,25,19
19,23,62,45,21,18
16,19,60,45,20,17
18,21,58,44,20,18
19,21,56,50,21,21
22,21,54,41,18,17
19,18,52,44,18,16
23,24,49,51,21,23
25,32,48,40,20,21
19,24,55,43,17,19
28,33,46,46,23,22
21,25,44,42,18,20
22,28,42,37,15,21
23,32,41,36,18,20
29,45,39,43,21,26
41,50,36,32,23,28
23,29,32,28,14,17
18,26,30,28,14,17
30,41,30,29,20,22
24,28,32,30,14,17
21,23,31,27,15,15
45,39,30,25,17,14
18,21,29,25,15,13
28,25,28,24,17,16
21,29,30,25,17,18
16,16,28,22,13,11
69,65,28,22,27,30
21,23,28,22,14,14
18,27,21,22,13,14
21,25,22,22,11,15
30,33,28,22,11,18
21,28,33,22,17,16
24,24,246,23,64,14
37,38,255,27,72,20
48,41,233,68,78,22
62,63,229,61,81,40
89,81,255,61,96,47
75,88,30,245,43,48
37,60,28,255,30,77
64,100,238,31,79,48
80,82,206,27,87,38
81,100,30,255,41,100
71,100,33,27,36,100
89,100,189,22,88,45
100,97,166,255,79,100
100,100,159,24,77,100
85,85,152,27,71,39
68,75,143,36,56,38
65,72,134,33,58,35
52,58,128,43,51,30
64,80,130,255,81,37
68,92,137,255,66,96
70,100,170,255,85,100
69,75,205,36,87,90
73,95,231,24,85,43
65,67,105,255,46,88
75,100,226,22,68,45
43,40,191,22,33,20
56,81,224,23,53,38
68,68,230,26,89,32
43,43,83,24,41,22
23,26,88,23,29,15
33,32,226,22,63,17
49,48,227,25,64,24
66,65,170,61,66,79
66,68,66,53,35,38
29,29,59,50,23,23
16,21,56,45,19,16
16,18,55,44,19,17
18,18,53,52,19,19
18,17,51,42,18,17
19,22,50,40,17,17
16,18,48,47,17,16
16,18,47,40,16,15
15,14,46,39,16,14
17,21,45,37,16,16
24,23,44,38,19,17
19,19,42,37,18,15
19,21,41,36,14,16
24,24,40,36,17,16
23,21,39,36,17,15
18,18,38,36,16,16
12,13,37,35,14,13
17,13,37,34,18,13
24,21,35,35,18,16
26,23,201,35,40,17
59,84,170,35,67,93
64,70,197,33,79,34
68,100,170,255,62,100
59,100,171,36,84,100
65,80,226,23,91,41
60,74,255,255,87,95
63,100,32,255,32,100
77,93,193,24,62,42
68,76,226,255,82,36
71,100,255,91,61,61
75,88,255,82,90,55
100,100,255,69,98,56
79,85,255,42,92,45
34,39,50,255,25,30
62,60,153,61,88,38
70,98,37,255,61,99
68,100,75,47,40,43
36,50,67,58,31,92
36,43,62,39,29,25
30,30,58,42,25,20
22,28,56,36,21,19
25,34,54,36,22,21
26,36,51,37,25,75
27,31,49,33,21,18
17,21,48,29,17,15
20,23,47,29,18,15
50,55,46,27,27,28
30,35,45,30,21,74
28,36,42,24,17,17
25,31,41,26,18,17
34,34,40,22,21,19
21,26,38,21,17,15
27,34,34,23,23,18
39,49,35,30,24,25
34,36,40,27,21,20
79,61,228,26,83,30
77,74,228,24,84,34
68,75,236,37,89,39
95,88,254,44,100,42
84,100,56,255,47,100
88,100,255,255,65,100
80,100,29,32,38,100
97,88,227,24,92,40
100,96,230,29,77,44
100,100,153,255,76,100
98,100,143,255,72,100
80,82,136,25,61,36
58,64,128,36,50,33
56,56,122,36,49,30
66,88,118,255,50,95
65,84,137,255,86,93
77,96,228,25,90,35
68,77,195,255,73,90
81,100,172,22,66,100
63,73,193,22,76,33
76,96,109,24,91,98
86,100,225,255,29,94
26,31,36,243,19,69
36,47,33,255,21,79
34,59,32,255,21,84
32,53,31,255,21,81
45,86,31,255,31,94
60,79,31,255,29,99
61,87,30,255,29,97
41,73,29,255,23,88
51,86,29,255,34,94
48,75,29,255,25,90
42,71,29,255,24,88
25,40,32,255,16,76
17,28,29,255,12,71
22,35,29,255,14,74
19,29,28,255,12,71
15,21,34,255,14,68
19,28,30,255,15,71
28,38,30,255,15,74
14,20,28,255,20,70
20,27,13,255,11,70
20,27,13,255,11,70
24,30,13,255,9,72
21,22,11,255,6,68
0,0,255,107,87,90
83,100,255,255,96,100
73,99,135,86,91,58
99,100,255,255,70,60
79,100,170,255,97,100
74,100,137,255,69,100
70,100,255,70,90,56
100,100,255,255,100,56
85,100,255,139,70,72
89,100,255,255,100,70
100,100,255,93,100,62
80,100,170,255,98,100
69,100,240,255,96,56
94,100,78,48,100,52
44,58,65,42,36,33
17,21,62,38,20,17
15,19,59,38,20,14
14,17,58,39,23,15
26,37,55,37,23,22
18,24,53,37,19,17
19,38,51,35,18,23
22,29,49,32,17,18
9,12,47,38,15,11
15,18,47,37,15,14
15,16,46,36,14,14
37,44,46,30,26,23
30,38,45,30,18,21
22,28,44,27,20,17
31,38,42,25,22,20
14,17,40,26,17,12
17,18,38,27,20,16
47,50,34,24,29,26
21,26,31,28,13,14
24,29,30,23,13,16
30,36,29,25,18,20
34,41,31,22,20,21
17,20,29,22,12,12
34,38,28,26,20,20
64,70,29,22,29,33
13,17,28,21,12,13
34,45,23,22,13,22
26,27,19,21,16,15
19,24,17,22,12,15
43,47,28,24,24,23
16,18,15,24,9,10
6,7,13,22,7,7
4,3,13,22,4,6
4,3,13,22,4,6
38,41,13,22,19,21
31,37,28,19,18,18
37,38,28,21,13,16
40,42,9,23,20,22
33,28,9,25,18,17
12,9,9,25,8,8
73,55,9,22,22,27
30,25,28,22,28,26
24,27,28,23,17,15
30,29,37,10,14,14
45,45,242,44,79,28
77,91,255,115,91,46
97,100,255,255,100,100
96,100,255,255,64,100
68,100,255,255,94,100
98,100,255,255,92,100
89,100,136,255,93,100
99,100,137,255,97,100
86,100,255,255,60,100
100,100,211,43,96,49
76,100,121,255,55,100
69,100,255,43,54,100
100,100,205,37,100,48
67,75,102,36,52,89
52,65,197,29,43,33
87,100,194,24,82,46
76,94,228,24,75,43
64,89,195,255,71,41
67,100,98,60,52,55
56,58,93,44,33,38
35,42,86,42,33,22
21,29,82,39,27,20
13,15,80,36,24,14
32,40,78,34,32,23
33,32,255,32,65,19
75,86,234,33,87,41
99,100,255,54,72,53
58,86,255,59,81,46
100,100,220,255,100,100
83,100,255,255,61,100
89,100,241,36,89,48
99,95,136,255,83,97
88,100,170,255,89,100
49,77,255,28,76,36
80,96,197,31,78,45
78,100,255,116,70,100
100,100,255,102,90,64
99,100,255,82,100,60
100,100,255,69,95,57
61,100,255,60,89,53
100,100,98,61,100,53
83,100,83,255,51,100
55,76,73,38,37,39
32,42,69,39,32,24
62,92,66,27,37,43
47,57,225,23,34,27
25,31,62,23,20,17
25,35,59,24,22,19
22,31,48,35,21,17
20,31,47,22,17,17
31,38,52,23,25,20
29,52,43,21,22,26
39,47,40,22,22,24
37,42,47,22,23,18
27,41,48,22,20,21
54,68,30,22,29,33
32,36,36,10,19,19
28,31,35,15,28,15
25,26,32,22,17,70
25,34,31,22,18,14
30,32,33,52,19,22
36,38,45,255,28,74
25,30,41,32,19,19
24,21,49,27,19,14
30,35,255,255,71,74
49,59,255,255,85,88
92,100,169,255,65,100
98,100,169,255,77,100
78,100,170,255,92,100
79,100,207,255,71,62
70,89,196,255,75,57
69,93,136,90,94,96
70,100,255,77,70,58
100,100,255,72,96,56
85,100,136,255,66,100
65,100,233,60,57,55
54,67,96,55,42,37
30,39,91,53,33,27
21,26,86,53,28,22
17,28,85,54,26,24
42,48,82,60,35,31
40,64,77,255,40,97
52,60,70,38,38,33
51,57,65,35,35,27
24,27,61,35,21,18
28,33,59,35,24,21
25,29,57,34,24,19
32,42,54,34,22,24
27,33,49,33,22,19
41,36,48,42,25,23
37,46,43,33,23,23
22,23,41,29,17,16
31,39,39,29,21,22
27,27,37,31,19,17
57,80,34,29,38,42
34,43,30,30,19,24
31,34,29,27,18,19
29,32,29,25,21,18
37,39,28,26,18,20
22,22,28,26,16,13
30,30,56,25,14,14
19,21,29,23,15,12
29,31,29,23,18,17
29,31,29,22,16,17
24,30,51,22,20,17
29,42,43,22,20,21
24,24,54,21,23,14
29,28,50,23,21,15
40,36,46,21,24,19
21,20,44,23,19,13
48,48,45,22,29,24
63,57,45,12,32,25
45,41,45,8,26,13
27,26,45,22,20,11
19,22,180,48,18,18
27,36,255,121,71,42
60,85,169,255,60,93
69,100,255,104,70,65
100,100,255,93,100,62
84,100,255,87,96,60
100,100,244,76,96,58
95,100,250,87,94,60
96,100,135,255,65,100
74,100,255,255,61,100
76,100,136,54,61,100
100,100,216,46,100,51
100,100,249,255,100,100
100,100,170,44,100,100
100,98,242,255,96,52
99,100,117,255,63,52
55,70,108,44,48,36
73,83,101,41,50,93
69,77,98,34,50,37
66,65,95,30,47,32
87,90,195,28,79,43
70,85,191,26,74,39
80,100,100,68,53,100
73,86,255,54,79,47
69,82,240,39,81,40
72,78,202,34,77,40
70,87,233,33,73,41
77,100,236,35,90,48
99,93,250,50,100,51
100,100,254,255,91,52
81,100,255,255,87,100
64,100,251,39,84,100
65,85,232,30,86,47
63,87,255,255,93,98
70,100,232,29,86,46
74,95,224,24,85,43
70,100,255,255,93,64
71,100,169,255,88,100
79,100,255,23,92,42
82,99,136,60,89,99
100,100,246,30,100,47
78,91,203,54,86,44
92,100,250,48,98,51
63,73,99,44,49,39
31,40,93,43,36,26
20,26,89,43,30,20
34,29,87,66,29,27
51,66,81,40,41,88
30,43,77,32,31,23
31,51,72,255,27,80
54,60,66,255,33,84
44,72,62,22,29,33
22,31,60,20,23,16
19,31,58,22,19,17
55,68,56,17,34,28
33,38,54,22,26,19
28,35,52,21,24,19
27,32,48,22,22,17
34,37,45,21,22,20
16,20,43,16,16,14
21,18,42,22,18,12
25,26,40,15,18,10
18,21,40,22,25,13
20,19,39,22,18,12
22,26,37,22,14,16
37,39,35,34,20,17
23,16,33,33,15,13
26,24,33,22,16,10
20,25,32,22,15,14
16,21,59,15,19,11
42,33,31,22,23,17
39,34,31,22,20,18
34,34,190,22,70,18
38,33,44,21,27,16
10,9,44,20,14,7
6,4,43,20,13,5
30,22,43,20,19,12
18,16,43,20,14,10
60,49,43,20,27,23
27,26,41,19,15,11
25,26,39,18,19,14
15,16,39,18,15,10
11,12,37,20,13,8
6,5,37,21,10,6
4,3,37,21,10,5
2,2,37,21,8,4
8,5,37,21,10,5
9,6,37,21,10,6
11,8,37,21,12,7
9,5,37,21,11,6
7,4,37,21,11,5
7,4,37,21,11,5
4,3,37,21,9,4
3,2,37,21,9,4
1,1,37,21,9,4
3,3,37,21,8,4
2,1,37,21,9,4
7,5,37,21,11,6
13,10,37,21,19,8
17,17,36,22,14,10
8,8,36,22,11,8
35,30,36,22,15,17
19,16,34,15,16,9
0,0,130,34,44,81
61,57,255,28,91,28
100,100,255,255,100,62
60,98,28,83,28,59
79,79,255,76,87,49
100,100,255,75,100,57
91,100,255,255,73,100
97,100,255,255,90,100
86,100,255,38,92,100
100,92,116,23,96,100
56,82,255,255,49,92
80,100,171,80,98,100
100,100,255,127,94,100
69,82,76,56,52,45
16,24,70,53,20,21
12,13,70,53,20,17
16,17,66,53,22,18
8,9,70,52,19,15
11,13,192,22,64,10
26,22,60,14,21,11
13,12,173,8,64,5
50,48,255,52,53,31
30,29,89,50,30,22
32,42,85,44,34,26
16,15,85,40,26,17
20,30,83,38,26,21
57,50,86,35,38,28
46,43,79,30,37,24
23,20,72,255,24,68
35,41,67,25,32,20
27,31,64,23,25,20
18,15,61,23,20,10
17,18,59,28,19,12
15,14,57,25,19,10
22,21,56,25,17,14
19,17,54,25,21,11
12,13,53,30,16,12
14,13,52,32,18,11
11,12,51,27,16,10
12,13,51,40,16,13
11,12,50,30,15,10
11,11,50,27,15,10
10,11,127,42,34,17
30,25,255,37,46,18
57,53,248,39,86,30
100,89,172,36,100,45
100,100,64,51,63,100
34,49,255,46,70,29
69,58,255,255,85,83
100,100,255,255,93,100
84,100,255,64,94,100
81,100,255,90,90,74
100,100,255,255,100,100
88,100,127,255,53,100
53,83,29,40,22,43
56,53,255,42,91,28
51,66,111,44,42,33
38,60,107,43,39,84
51,67,106,32,46,34
57,49,102,28,84,25
76,77,255,38,90,90
93,100,255,25,94,47
100,100,255,138,100,100
98,100,20,44,40,100
29,42,61,34,17,22
10,11,39,23,13,9
15,13,39,23,13,10
10,10,255,26,20,11
24,21,38,31,23,15
38,38,73,29,25,17
13,14,56,27,20,11
17,17,254,27,23,12
15,13,73,25,23,11
13,14,72,26,21,10
39,34,45,26,74,18
44,40,42,26,24,16
24,23,69,26,32,16
13,14,62,26,18,10
12,13,61,27,18,11
11,13,61,27,18,11
12,13,59,27,17,11
9,11,59,27,17,10
9,10,58,28,16,9
0,1,58,28,13,6
0,1,58,28,13,6
0,1,58,28,13,6
4,4,58,28,15,7
0,1,58,28,14,6
0,1,58,27,13,6
1,1,58,28,13,6
2,2,58,28,25,12
29,22,57,28,26,14
24,25,56,29,19,17
21,19,54,50,17,13
17,20,53,30,19,13
26,26,52,48,22,21
7,9,52,47,14,13
9,10,51,45,18,14
8,8,50,46,16,13
17,19,49,42,18,17
14,17,49,45,14,16
14,17,48,44,16,16
10,12,47,43,14,13
2,3,47,43,11,11
0,1,47,43,11,10
0,1,47,43,11,10
0,1,47,43,11,10
1,1,47,43,11,10
3,3,47,43,12,11
4,4,47,43,13,11
15,11,47,43,15,14
9,7,47,43,14,12
4,3,47,43,13,11
4,5,47,43,13,12
3,3,47,43,12,11
0,2,47,43,11,10
0,1,47,43,11,10
4,5,47,44,14,14
19,31,44,45,32,82
55,85,36,46,30,50
26,32,36,36,20,20
28,27,34,35,17,18
32,28,139,34,77,19
41,56,207,39,78,31
70,97,255,255,70,100
100,98,255,255,100,100
86,100,137,255,93,100
83,100,255,255,64,100
65,100,42,23,35,46
17,21,47,26,19,13
31,32,44,25,21,72
47,52,255,24,65,27
67,79,172,255,90,53
100,100,255,105,100,65
67,100,111,35,85,61
67,62,49,74,36,37
27,41,44,85,24,76
20,27,47,24,21,70
39,46,171,97,78,26
69,64,144,64,84,37
30,35,98,61,33,28
16,16,86,63,26,20
15,22,231,60,37,22
12,13,138,255,37,18
46,72,135,69,34,45
24,33,69,52,25,28
11,16,66,67,19,21
16,28,63,45,22,20
12,14,61,44,18,15
8,11,60,46,18,14
15,20,58,43,18,14
13,16,57,45,17,14
19,30,55,41,19,72
16,20,53,37,20,16
12,13,52,38,17,13
12,15,50,36,14,14
12,13,50,34,15,13
10,13,49,35,15,14
12,13,48,35,16,13
15,19,48,35,16,18
13,15,46,33,14,14
9,11,47,32,15,11
7,8,46,36,12,11
8,9,46,34,12,10
19,12,46,36,16,12
10,11,45,32,14,12
12,15,45,37,12,15
8,9,44,41,16,11
16,18,43,33,15,14
13,14,43,33,12,12
11,10,42,35,13,12
7,7,42,35,11,10
0,1,42,35,9,8
2,2,42,35,9,9
3,3,42,35,10,9
3,3,42,35,10,9
7,5,42,35,11,9
6,4,42,35,11,9
2,2,42,35,42,33
22,19,39,33,19,14
23,16,37,34,14,17
42,38,35,29,28,21
14,14,32,28,12,11
0,0,255,108,69,33
75,96,255,255,95,97
92,100,255,89,92,61
100,100,255,82,100,59
99,100,255,83,100,59
80,100,138,255,93,100
57,99,232,22,85,43
69,67,161,255,73,86
38,46,255,33,46,26
30,30,255,33,38,23
15,16,73,24,22,71
53,87,77,255,37,94
73,97,76,255,46,97
50,86,69,111,34,95
73,86,255,255,86,93
88,99,255,70,100,64
100,100,255,66,99,55
95,100,68,64,57,61
18,24,62,55,21,21
13,15,62,51,18,18
14,16,48,70,18,26
21,22,46,45,18,19
22,23,255,43,24,20
22,40,63,58,72,76
40,40,255,32,78,32
56,59,212,24,67,19
48,48,30,24,25,24
10,12,31,22,11,10
1,1,31,22,7,5
1,1,31,22,7,5
4,5,31,22,8,5
3,2,30,22,7,5
2,1,31,22,8,5
0,1,31,22,7,5
7,5,30,22,9,6
2,1,30,22,9,5
24,23,30,21,19,14
11,11,78,22,22,8
35,33,76,21,26,18
15,22,75,14,21,8
32,32,76,22,25,15
11,12,71,12,21,7
11,11,68,22,20,7
18,15,67,22,22,11
11,13,65,22,22,14
34,41,193,22,73,21
37,37,255,22,68,15
47,46,229,22,36,23
64,61,255,48,35,32
42,37,63,28,21,14
7,8,63,28,16,9
3,2,62,27,15,6
1,2,62,28,14,6
3,2,61,27,15,6
1,2,61,27,14,6
1,2,61,27,14,6
2,1,62,28,14,6
1,1,62,28,60,6
7,7,61,28,16,7
1,1,61,28,14,6
0,1,62,28,14,6
1,1,61,28,15,6
1,1,61,28,15,6
4,5,61,28,15,7
3,3,61,28,14,7
19,17,61,28,18,13
13,13,61,28,19,11
3,2,61,27,15,6
2,2,61,28,14,6
8,7,61,28,16,8
2,1,61,28,14,6
5,4,61,28,15,7
6,4,61,28,14,6
11,14,62,27,18,11
10,12,59,26,18,11
9,12,58,40,16,11
10,12,238,36,70,12
61,55,226,30,86,29
65,75,255,31,83,37
74,87,255,255,86,43
86,100,124,255,55,100
69,100,255,50,84,48
74,80,255,255,87,92
84,100,255,80,95,100
77,93,255,255,94,97
69,100,255,255,91,100
88,100,135,255,63,100
56,100,128,40,52,50
33,37,126,38,39,22
20,22,122,43,37,17
20,32,117,45,35,24
15,15,114,49,32,17
13,14,111,255,31,16
18,27,108,255,31,70
18,22,104,47,31,69
19,25,101,44,30,21
15,17,97,39,26,15
12,14,96,40,27,14
12,13,94,40,26,14
25,34,255,255,67,23
50,67,255,255,79,86
75,100,255,36,87,100
53,59,96,32,48,84
56,54,255,29,34,31
12,15,209,39,26,14
15,16,93,38,66,16
27,27,99,38,69,18
63,64,255,34,85,33
64,85,255,28,85,41
63,78,165,27,84,37
43,51,58,29,35,26
10,11,56,29,17,11
10,12,55,29,17,10
12,13,54,31,16,11
8,10,53,29,16,11
9,10,52,30,16,11
10,11,51,47,16,14
10,13,51,32,15,12
14,17,50,45,16,16
15,17,50,44,16,16
13,16,49,42,16,66
9,12,52,30,16,12
16,19,51,31,22,15
19,18,45,38,21,15
6,7,45,37,13,10
13,15,44,36,14,14
14,16,44,37,14,14
10,10,44,38,13,12
12,13,43,41,13,14
14,15,43,36,15,14
8,8,43,36,13,10
22,19,42,37,19,16
10,10,41,36,13,12
13,14,41,36,15,13
19,21,41,36,17,16
9,9,41,36,15,11
18,22,40,35,15,17
13,15,38,35,12,14
6,6,38,34,10,10
22,26,37,34,15,18
9,8,255,34,68,10
68,63,255,40,84,33
85,100,255,255,98,100
92,100,255,123,66,100
59,100,255,32,37,48
61,66,255,29,85,32
76,100,255,255,96,100
70,100,255,33,90,100
69,82,255,31,80,38
88,89,28,102,46,95
38,59,255,89,78,44
65,76,255,80,86,50
93,88,255,78,95,55
91,100,255,69,75,55
100,93,255,255,99,97
89,100,255,255,97,100
68,84,98,71,52,38
48,45,255,255,77,34
56,85,255,68,83,50
45,50,86,34,80,28
54,76,255,25,85,36
59,72,255,32,82,35
59,67,255,32,76,33
59,92,96,38,50,96
55,98,89,255,43,99
74,82,255,32,89,96
100,100,255,255,100,54
54,68,144,255,86,41
99,100,255,58,73,53
100,100,255,255,100,100
52,94,98,255,47,97
65,100,96,255,45,55
44,68,100,54,39,87
81,91,255,44,90,96
100,100,255,32,100,48
100,100,255,32,100,47
55,57,101,37,38,26
49,50,255,33,76,28
50,56,255,29,75,28
64,70,255,28,84,34
67,82,255,53,86,40
77,78,255,255,96,42
100,100,255,255,90,100
70,97,255,255,86,98
73,79,16,213,32,84
51,92,51,41,30,96
26,36,255,35,25,22
28,27,255,36,29,24
71,100,255,255,88,100
92,100,255,255,94,100
83,99,255,255,90,99
71,89,255,106,89,41
96,100,255,88,46,61
60,87,255,78,83,52
75,86,255,71,88,50
100,100,255,65,82,55
58,63,151,63,51,39
68,70,255,81,88,97
100,100,255,22,92,45
97,92,255,76,63,53
70,65,255,48,88,37
62,74,255,39,84,38
74,73,255,37,90,39
100,100,255,255,100,100
79,100,255,255,92,100
99,100,255,255,92,100
92,100,60,255,49,100
53,89,255,30,50,45
30,35,129,33,40,26
23,27,123,44,36,20
21,23,120,255,42,69
59,63,255,39,79,34
62,89,111,255,48,96
56,72,98,43,42,31
19,32,93,41,29,21
12,15,91,40,25,15
40,50,255,255,74,80
73,75,255,36,90,37
77,100,255,255,92,100
59,100,97,26,45,46
63,84,49,23,39,93
40,52,39,23,16,19
17,21,38,22,13,13
14,15,36,22,13,11
13,15,35,22,11,9
2,1,36,22,7,5
2,1,36,22,9,5
1,1,36,22,8,5
3,2,36,22,8,5
3,2,36,22,10,7
2,2,36,22,9,5
4,2,36,22,8,5
